"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","gene_symbol"
52.8485858692664,-1.63382997541878,0.099357951440608,-16.4438774323504,9.2787698045199e-61,2.54816851231656e-58,"ENSMUSG00000085238","4930479D17Rik"
632.732021801662,0.940928785962665,0.0577141496590382,16.3032599721464,9.35656979610894e-60,2.53965591570431e-57,"ENSMUSG00000063698","Sfxn4"
461.483081526759,0.825273143823351,0.0507773614201284,16.2527772365936,2.13471013779904e-59,5.72764813179804e-57,"ENSMUSG00000027285","Haus2"
31.0781213242047,-5.5711861036331,0.343253330958444,-16.230537626764,3.06760798297184e-59,8.13717876664906e-57,"ENSMUSG00000043424","Eif3j2"
1425.1235593853,-1.1610625888623,0.0719971782716574,-16.1265012981678,1.6617131591603e-58,4.35835621059313e-56,"ENSMUSG00000053411","Cbx7"
57.641581094527,-2.39202747247568,0.149214530977213,-16.0307944327552,7.78807201555727e-58,2.01996627843504e-55,"ENSMUSG00000079262","Slco1a6"
1753.6092374253,-0.619403175760241,0.0387873823126922,-15.9691925267552,2.09480182170501e-57,5.37351196967692e-55,"ENSMUSG00000025373","Rnf41"
23.1763254267288,4.37889452908574,0.274443584013123,15.9555361617649,2.60724934446066e-57,6.61532841823318e-55,"ENSMUSG00000083011","Gm12816"
227.977647083764,-1.24235275722777,0.0786994833718038,-15.7860344693555,3.88231913389249e-56,9.74462102607016e-54,"ENSMUSG00000026646","Suv39h2"
28.9596351504111,-4.98849186279827,0.31908518430824,-15.6337307656984,4.28936510767469e-55,1.06517712455798e-52,"ENSMUSG00000074280",NA
492.78385917622,1.09203075761376,0.0698579644555996,15.6321582817923,4.39655404768684e-55,1.08030274879109e-52,"ENSMUSG00000022505","Emp2"
1930.32239034538,0.489463068747878,0.031472709364972,15.5519838813951,1.54252621549042e-54,3.75074890085343e-52,"ENSMUSG00000019969","Psen1"
6889.68427622938,0.896321781050649,0.0577458743326247,15.5218323630829,2.46898645772288e-54,5.9416031837758e-52,"ENSMUSG00000038141","Tmem181a"
50.102044255416,2.21726117128604,0.143356077309276,15.4668097293324,5.81167161915876e-54,1.38430459802064e-51,"ENSMUSG00000052270","Fpr2"
1526.71419545288,-1.65313415283909,0.10692328493414,-15.460936818929,6.36658269205916e-54,1.50116302808825e-51,"ENSMUSG00000050211","Pla2g4e"
120.281182889432,1.40547842958766,0.0914034274364652,15.3766490929962,2.34788349003756e-53,5.48066443079468e-51,"ENSMUSG00000056487","Tmt1a2"
46.1037848711208,5.62765563149959,0.368476104608231,15.272783122485,1.16109888480605e-52,2.68351794732946e-50,"ENSMUSG00000076612","Ighg2c"
68.4209979822005,-8.74354617185295,0.574194084836706,-15.2275100053312,2.32270451964794e-52,5.31557760805311e-50,"ENSMUSG00000079012","Serpina3m"
66.4868115217003,2.03814593811617,0.134923698277256,15.105915151599,1.4803675098657e-51,3.35497269735875e-49,"ENSMUSG00000020891","Alox8"
30.9140008658762,-2.87983432754946,0.190864747300627,-15.0883511401584,1.93210484625572e-51,4.33664648328339e-49,"ENSMUSG00000075427","Or10ad1c"
912.818843566962,-0.793905969895364,0.0529657572856542,-14.9890421770746,8.65929934558769e-51,1.92508594880051e-48,"ENSMUSG00000036775","Decr2"
348.149020873946,0.831589784292942,0.0556599575020237,14.9405393322966,1.79516413158716e-50,3.95325625694708e-48,"ENSMUSG00000085379",NA
684.471509359338,0.734783377542233,0.0492073262449234,14.9323979499503,2.02838568004971e-50,4.42510345134583e-48,"ENSMUSG00000032583","Mon1a"
1025.3344881676,0.477924907726194,0.0320653078600874,14.9047347311167,3.07029544105224e-50,6.63610245189653e-48,"ENSMUSG00000024082","Ndufaf7"
35.132086754346,-2.40225575689622,0.161350680315915,-14.888414180794,3.91956240777504e-50,8.39397663162319e-48,"ENSMUSG00000082145",NA
39.6051236177241,-2.81463888424899,0.189383539295352,-14.8621094247238,5.80676067598928e-50,1.23224740417834e-47,"ENSMUSG00000087604","Cdrt4os1"
43.6728509543564,1.87527696517702,0.126659046064162,14.8057088968367,1.34560863638138e-49,2.82977859450905e-47,"ENSMUSG00000084866","A930006K02Rik"
48.4522208042267,-7.85701671514109,0.532452872753654,-14.756266924634,2.80376358707205e-49,5.84359405473417e-47,"ENSMUSG00000074252","Gm10654"
2493.05080379474,-1.14577428772337,0.0786466593989648,-14.568632621902,4.44703161762401e-48,9.18646540267232e-46,"ENSMUSG00000062995","Ica1"
477.065483169715,2.05949774357103,0.141446044279003,14.5603063985915,5.02321546829825e-48,1.02856946207444e-45,"ENSMUSG00000096256",NA
271.826254796864,1.82179297390375,0.12538505011193,14.529586838921,7.86936323916135e-48,1.59734387905864e-45,"ENSMUSG00000015852","Fcrl2"
97.6615979012824,-1.92776942564982,0.133110995355476,-14.4824206332592,1.5648758870161e-47,3.14904291643249e-45,"ENSMUSG00000021758","Ddx4"
279.348809279985,-1.05837718268525,0.0732431526491771,-14.4501860502196,2.50009622736134e-47,4.98801249874322e-45,"ENSMUSG00000004552","Ctse"
251.436372840275,1.19929666529299,0.0834951936335905,14.3636611055239,8.74810206561093e-47,1.73056734336912e-44,"ENSMUSG00000056144","Trim34a"
27.5173588798249,-2.51652411760448,0.17544435018699,-14.3437170528567,1.1663727370567e-46,2.2879528404298e-44,"ENSMUSG00000097962","1700034G24Rik"
208.874861640917,-0.889509722736127,0.062254809190575,-14.2882089641164,2.59189914572895e-46,5.04189181322923e-44,"ENSMUSG00000097891","Gm3650"
421.204721442008,-0.97500542126628,0.0684439673781937,-14.2453083685052,4.79427021330888e-46,9.24897930489829e-44,"ENSMUSG00000075520","Malrd1"
71.5715282907025,1.3356529233253,0.0940640264032401,14.1994019860422,9.23975146331252e-46,1.76789769186971e-43,"ENSMUSG00000099196","Mir1258"
176.934583471443,1.36548428711265,0.0966092837741974,14.1340897454966,2.34141916818754e-45,4.40772158411304e-43,"ENSMUSG00000037847","Nmrk1"
21.3191703153614,-4.29667780040435,0.303993387888082,-14.1341159761877,2.34054695302669e-45,4.40772158411304e-43,"ENSMUSG00000062611","Rps3a2"
83.4038901248816,1.93630634879035,0.137163942932047,14.1167300049812,2.9957290651057e-45,5.59434428534099e-43,"ENSMUSG00000058057","Tmt1a3"
180.504923043963,-0.762627914189168,0.0545527335356953,-13.9796462021497,2.07517045095931e-44,3.84450030450343e-42,"ENSMUSG00000035439","Haus8"
568.101617410396,0.564032192293017,0.0406130204967482,13.8879646328738,7.49345640432459e-44,1.37732088855235e-41,"ENSMUSG00000027395","Polr1b"
650.37765743926,-1.16053536404926,0.08400165365743,-13.8156252111664,2.05165180900617e-43,3.74153970137743e-41,"ENSMUSG00000040187","Bmal2"
827.250653688219,-0.792427411203328,0.0578014664987123,-13.709468966864,8.91076070149426e-43,1.61243323298434e-40,"ENSMUSG00000021113","Snapc1"
434.592175784895,0.858330504716315,0.0628340821932538,13.6602696300459,1.75333339597066e-42,3.14831242016485e-40,"ENSMUSG00000025911","Adhfe1"
783.957002326079,-0.531034640488117,0.0388783922501091,-13.6588631821993,1.78752526661602e-42,3.18520628233723e-40,"ENSMUSG00000030301","Ccdc91"
96.6958987060154,-1.67085423810309,0.122534829014723,-13.6357495378096,2.45455882776465e-42,4.34066414519016e-40,"ENSMUSG00000020799","Tekt1"
16.0012811456066,3.62146186506105,0.268870259142608,13.4691798066823,2.37489420715085e-41,4.16820717876107e-39,"ENSMUSG00000079103","Tgm7"
691.768212187629,0.926500857413274,0.068929844103075,13.4412150421786,3.46696763396055e-41,6.03950936414486e-39,"ENSMUSG00000097164",NA
2556.01928065102,0.327431276692625,0.0244547413727775,13.3892757932461,6.98585847816238e-41,1.20793255152403e-38,"ENSMUSG00000025421","Hdhd2"
17.8968097129359,4.13935991448768,0.310445326577701,13.3336196750626,1.47560655980757e-40,2.53272675923443e-38,"ENSMUSG00000040899","Ccr6"
1081.14982565588,-0.526176509711529,0.0395831139646264,-13.2929539141804,2.54335751166134e-40,4.33354703611027e-38,"ENSMUSG00000029433","Diablo"
15.8808665975426,3.76954163499861,0.284399767089488,13.2543766599236,4.25638766341626e-40,7.1997722628352e-38,"ENSMUSG00000057244","Gm6139"
35.0117224084534,-2.17120669342706,0.163854774283644,-13.2507990866873,4.46424407836701e-40,7.49703953390799e-38,"ENSMUSG00000098027",NA
83.8163678333756,2.27664344044241,0.17214003745563,13.2255312250018,6.2494130935355e-40,1.04200035601714e-37,"ENSMUSG00000047963","Stbd1"
16.2515039419213,3.59462440527585,0.273668742606118,13.1349469107967,2.07637005014505e-39,3.43749688514439e-37,"ENSMUSG00000091957","Rps2-ps10"
16.3767307925393,3.85457939613308,0.293536927392542,13.131497390713,2.17316408584748e-39,3.57240628562941e-37,"ENSMUSG00000081684","Rps2-ps13"
155.299876742028,1.04014225017751,0.0792222322958282,13.1294236483195,2.23349931441746e-39,3.64591430045083e-37,"ENSMUSG00000093789","Methig1"
15.6949057316616,3.75524579595293,0.286207535776301,13.1207090189548,2.50579517129397e-39,4.06199838079966e-37,"ENSMUSG00000061833","Gm6311"
80.9395762326518,-1.2688809463848,0.0967784222807922,-13.1111968606316,2.84079566885761e-39,4.57328919297539e-37,"ENSMUSG00000097656",NA
41.9569252998466,-1.87228230736161,0.143094971502961,-13.0841935792472,4.05440216877475e-39,6.48232259080198e-37,"ENSMUSG00000087555",NA
1475.3933211226,0.721809549608259,0.0557171157587203,12.9548979658964,2.20428988914579e-38,3.50032237294762e-36,"ENSMUSG00000032497","Lrrfip2"
393.36211689631,-0.718268789045757,0.055545886009698,-12.9310888824485,3.00532111668645e-38,4.74008181262242e-36,"ENSMUSG00000043162","Pyurf"
1290.51033018015,0.609698063594052,0.0472064250000763,12.915573750672,3.6769301261243e-38,5.76044160631674e-36,"ENSMUSG00000034674","Tdg"
145.337045448109,1.45909159635931,0.112981607883174,12.9144169896047,3.73260464859306e-38,5.80867935414052e-36,"ENSMUSG00000074863","Platr25"
3826.41684705899,-0.36134717284006,0.0280364644568271,-12.8884714902798,5.22695183679286e-38,8.08031369048051e-36,"ENSMUSG00000042428","Mgat3"
109.300426698999,1.01276779076368,0.0787978804166957,12.8527288476289,8.30287687731518e-38,1.27509246675769e-35,"ENSMUSG00000032478","Nme6"
538.949119942273,-0.802142406159626,0.0626427071310266,-12.8050405689177,1.53645498759607e-37,2.34414828597746e-35,"ENSMUSG00000044933","Sstr3"
3230.36351946409,-0.479901929354875,0.0375662155254545,-12.774827664759,2.26649155617138e-37,3.43550080491614e-35,"ENSMUSG00000034681","Rnps1"
1206.90036156684,0.890086056925155,0.0697104136621539,12.768337041276,2.4636174007882e-37,3.71020780558703e-35,"ENSMUSG00000008435","Rdh13"
37.6436827535501,-1.7939960795199,0.141179151129139,-12.7072309556452,5.39097752299388e-37,8.06676848200296e-35,"ENSMUSG00000101458",NA
83.0013768852175,1.41467905112086,0.111356571478783,12.7040464009831,5.61496949753969e-37,8.34842248287064e-35,"ENSMUSG00000033715","Akr1c14"
4700.58125964529,-0.395012234359313,0.0314897393954356,-12.5441569839276,4.27944236643e-36,6.32246982022629e-34,"ENSMUSG00000037098","Rab11fip3"
306.426103952213,0.699300323689759,0.0560207166518569,12.4828878579971,9.25673049301914e-36,1.3589928295506e-33,"ENSMUSG00000024528","Srfbp1"
124.897176172079,-1.38517348750153,0.110977419902571,-12.4815794845258,9.41012131640847e-36,1.37287788680577e-33,"ENSMUSG00000039391","Ccdc81"
289.068366132853,-0.996937028172589,0.0802538051471778,-12.4223022988667,1.97786451817083e-35,2.86765785389203e-33,"ENSMUSG00000021747","Cfap20dc"
635.081046909358,-0.777323697076909,0.0627060854426548,-12.3963039885144,2.73657558130604e-35,3.94320270335968e-33,"ENSMUSG00000085720","Gm7854"
49.2311870322291,1.28993388855385,0.104424172852531,12.3528284047364,4.70284520742765e-35,6.73487826239163e-33,"ENSMUSG00000027246","Ell3"
1287.2432278233,-0.614538065653534,0.0498150515845709,-12.3363932407103,5.76824474225988e-35,8.16049315264075e-33,"ENSMUSG00000024160","Spsb3"
27.7581304700387,-1.89442942439385,0.153562939568362,-12.3365014352991,5.76050091076885e-35,8.16049315264075e-33,"ENSMUSG00000048138","Dmrt2"
1096.95668203654,0.684005602091657,0.0554716744313072,12.3307184991989,6.18923701276988e-35,8.70333491500526e-33,"ENSMUSG00000013622","Atraid"
14.8269877843712,5.0080715890592,0.414068560183259,12.0947883288766,1.12531923537122e-33,1.5729537072617e-31,"ENSMUSG00000095427","Rps2-ps6"
981.472644509892,0.523390227911956,0.0434025417542021,12.0589764276025,1.73931067931453e-33,2.416710070669e-31,"ENSMUSG00000024604","Rbm22"
861.06732343349,2.25718361641623,0.187983484665801,12.0073506480055,3.25093714927415e-33,4.49033289204181e-31,"ENSMUSG00000093909",NA
79.572317894883,-2.89593778954799,0.242977679081396,-11.9185342476576,9.47609975726359e-33,1.30117998019885e-30,"ENSMUSG00000050936",NA
377.817021035299,0.611374470199333,0.0513684484205369,11.9017507633131,1.15890012198868e-32,1.58200032441998e-30,"ENSMUSG00000036860","Mrpl55"
60.5864888574926,1.46627321579753,0.123602762505739,11.8627867700728,1.84722832240428e-32,2.50696806569089e-30,"ENSMUSG00000079700","Fpr3"
129.490568927066,-3.15506980837269,0.266239961487667,-11.8504742516605,2.13976384226337e-32,2.88719695780079e-30,"ENSMUSG00000058626","Capn11"
614.696028603566,-0.451448138896828,0.0381709367367217,-11.8270123159571,2.83037659450084e-32,3.79709660031224e-30,"ENSMUSG00000052794","1700030K09Rik"
19.7150712371267,-2.71319077592624,0.232236520053879,-11.6828773325435,1.55926393358346e-31,2.07987988580793e-29,"ENSMUSG00000027326","Knl1"
2186.02923221252,0.962477329584035,0.0824421770005611,11.6745744059801,1.71924004363992e-31,2.28023979197084e-29,"ENSMUSG00000015522","Arnt"
326.606610537109,-1.0043454932112,0.0860922349785149,-11.6659242667106,1.90324885151775e-31,2.5100303921457e-29,"ENSMUSG00000023908","Pkmyt1"
8.9133012356061,6.44216728834181,0.553929324986166,11.6299444671984,2.90286358713623e-31,3.80682835474837e-29,"ENSMUSG00000046952","Gm5815"
714.372104288119,0.51074603208843,0.0441318102533112,11.573194690107,5.63448430496825e-31,7.34780821960189e-29,"ENSMUSG00000038374","Rbm8a"
1658.08153004947,0.712828772094403,0.0616261645061607,11.5669825926477,6.05757356349307e-31,7.8556633162566e-29,"ENSMUSG00000058761","Rnf169"
433.136918903145,0.790184433563515,0.0683356261274422,11.5632866535804,6.32410370248865e-31,8.15599738824268e-29,"ENSMUSG00000033852","Gm28042"
718.034342435099,-0.992687643660345,0.0864566069079815,-11.4819176829007,1.62632787512183e-30,2.08589953785544e-28,"ENSMUSG00000044712","Slc38a6"
696.931943252918,-0.647114923889414,0.0566321947492782,-11.4266262636354,3.07838101696415e-30,3.92290277455379e-28,"ENSMUSG00000033540","Idua"
25.0495857308217,-3.80796629501055,0.333265124688713,-11.4262369894461,3.09220798748189e-30,3.92290277455379e-28,"ENSMUSG00000104487",NA
151.427362558678,-0.99080284821284,0.0867480595119943,-11.421613967928,3.26120627631234e-30,4.11493719502481e-28,"ENSMUSG00000056735","A930024E05Rik"
67.872371708836,-1.02930944637536,0.0902745810307495,-11.4019853055286,4.08691370688808e-30,5.12907670214454e-28,"ENSMUSG00000085956",NA
